"130","92","redstart","phoenicurus phoenicurus","european redstart","phoenicurus phoenicurus","916"
"130","133","sicklewing chat","cercomela sinuata","sickle-winged chat","cercomela sinuata","591"
"130","134","familiar chat","cercomela familiaris","familiar chat","cercomela familiaris","589"
"130","135","layard's chat","cercomela tractrac","tractrac chat","cercomela tractrac","590"
"130","136","karoo chat","cercomela schlegelii","karoo chat","cercomela schlegelii","592"
"130","142","whinchat","saxicola rubetra","whinchat","saxicola rubetra","597"
"130","146","stonechat","saxicola torquata","stonechat","saxicola torquata","596"
"130","154","southern anteater chat","myrmecocichla formicivora","southern anteating chat","myrmecocichla formicivora","595"
"130","156","white-headed black chat","myrmecocichla arnoti","arnot's chat","thamnolaea arnoti","594"
"130","159","cliffchat","thamnolaea cinnamomeiventris","mocking chat","thamnolaea cinnamomeiventris","593"
"130","162","buff-streaked chat","oenanthe bifasciata","buff-streaked chat","oenanthe bifasciata","588"
"130","163","isabelline wheatear","oenanthe isabellina","isabelline wheatear","oenanthe isabellina","915"
"130","166","common wheatear","oenanthe oenanthe","european wheatear","oenanthe oenanthe","585"
"130","174","pied wheatear","oenanthe pleschanka","pied wheatear","oenanthe pleschanka","907"
"130","177","mountain chat","oenanthe monticola","mountain chat","oenanthe monticola","586"
"130","179","capped wheatear","oenanthe pileata","capped wheatear","oenanthe pileata","587"
"130","182","cape rock thrush","monticola rupestris","cape rock thrush","monticola rupestris","581"
"130","183","sentinel rock thrush","monticola explorator","sentinel rock thrush","monticola explorator","582"
"130","184","short-toed rock thrush","monticola brevipes","short-toed rock thrush","monticola brevipes","583"
"130","186","miombo rock thrush","monticola angolensis","miombo rock thrush","monticola angolensis","584"
"130","215","orange ground thrush","zoothera gurneyi","orangethrush","zoothera gurneyi","579"
"130","220","spotted ground thrush","zoothera guttata","spotted thrush","zoothera guttata","578"
"130","253","olive thrush","turdus olivaceus","olive thrush","turdus olivaceus","577"
"130","256","kurrichane thrush","turdus libonyanus","kurrichane thrush","turdus libonyana","576"
"130","260","groundscraper thrush","psophocichla litsitsrupa","groundscraper thrush","turdus litsitsrupa","580"
"132","127","black-lored babbler","turdoides melanops","black-faced babbler","turdoides melanops","561"
"132","131","arrow-marked babbler","turdoides jardineii","arrow-marked babbler","turdoides jardineii","560"
"132","133","white-rumped babbler","turdoides leucopygius (hartlaubii)","white-rumped babbler","turdoides hartlaubii","562"
"132","136","pied babbler","turdoides bicolor","southern pied babbler","turdoides bicolor","563"
"132","137","bare-cheeked babbler","turdoides gymnogenys","bare-cheeked babbler","turdoides gymnogenys","564"
"132","227","bush blackcap","lioptilus nigricapillus","bush blackcap","lioptilus nigricapillus","565"
"136","17","african sedge warbler","bradypterus baboecala","african sedge warbler","bradypterus baboecala","638"
"136","22","victorin's scrub warbler","bradypterus victorini","victorin's warbler","bradypterus victorini","641"
"136","23","scrub warbler","bradypterus barratti","barratt's warbler","bradypterus barratti","639"
"136","26","knysna scrub warbler","bradypterus sylvaticus","knysna warbler","bradypterus sylvaticus","640"
"136","41","river warbler","locustella fluviatilis","river warbler","locustella fluviatilis","627"
"136","45","sedge warbler","acrocephalus schoenobaenus","european sedge warbler","acrocephalus schoenobaenus","634"
"136","51","african reed warbler","acrocephalus baeticatus","african marsh warbler","acrocephalus baeticatus","631"
"136","51","african reed warbler","acrocephalus baeticatus (cinnamomeus)","cinnamon reed warbler","acrocephalus cinnamomeus","632"
"136","52","reed warbler","acrocephalus scirpaceus","european reed warbler","acrocephalus scirpaceus","630"
"136","53","marsh warbler","acrocephalus palustris","european marsh warbler","acrocephalus palustris","633"
"136","55","great reed warbler","acrocephalus arundinaceus","great reed warbler","acrocephalus arundinaceus","628"
"136","55","great reed warbler","acrocephalus arundinaceus (griseldis)","basra reed warbler","acrocephalus griseldis","629"
"136","67","swamp warbler","acrocephalus gracilirostris","cape reed warbler","acrocephalus gracilirostris","635"
"136","68","rufous swamp warbler","acrocephalus rufescens","greater swamp warbler","acrocephalus rufescens","636"
"136","77","yellow warbler","chloropeta natalensis","yellow warbler","chloropeta natalensis","637"
"136","83","icterene warbler","hippolais icterina","icterene warbler","hippolais icterina","625"
"136","85","olive-tree warbler","hippolais olivetorum","olivetree warbler","hippolais olivetorum","626"
"136","89","garden warbler","sylvia borin","garden warbler","sylvia borin","619"
"136","90","blackcap","sylvia atricapilla","european blackcap","sylvia atricapilla","911"
"136","91","whitethroat","sylvia communis","whitethroat","sylvia communis","620"
"136","104","willow warbler","phylloscopus trochilus","willow warbler","phylloscopus trochilus","643"
"136","139","yellow-throated woodland warbler","phylloscopus ruficapilla","yellow-throated warbler","seicercus ruficapillus","644"
"136","165","tink-tink cisticola","cisticola textrix","cloud cisticola","cisticola textrix","666"
"136","166","pectoral-patch cisticola","cisticola brunnescens","pale-crowned cisticola","cisticola brunnescens","668"
"136","167","wing-snapping cisticola","cisticola ayresii","ayre's cisticola","cisticola ayresii","667"
"136","171","fan-tailed warbler","cisticola juncidis","fan-tailed cisticola","cisticola juncidis","664"
"136","174","desert cisticola","cisticola aridula","desert cisticola","cisticola aridula","665"
"136","175","croaking cisticola","cisticola natalensis","croaking cisticola","cisticola natalensis","678"
"136","178","red-headed cisticola","cisticola subruficapilla","grey-backed cisticola","cisticola subruficapilla","669"
"136","179","wailing cisticola","cisticola lais","wailing cisticola","cisticola lais","670"
"136","180","grey cisticola","cisticola rufilata","tinkling cisticola","cisticola rufilata","671"
"136","183","rattling cisticola","cisticola chiniana","rattling cisticola","cisticola chiniana","672"
"136","188","siffling cisticola","cisticola brachyptera","short-winged cisticola","cisticola brachyptera","680"
"136","191","piping cisticola","cisticola fulvicapilla","neddicky","cisticola fulvicapilla","681"
"136","193","lazy cisticola","cisticola aberrans","lazy cisticola","cisticola aberrans","679"
"136","198","red-faced cisticola","cisticola erythrops","red-faced cisticola","cisticola erythrops","674"
"136","199","singing cisticola","cisticola cantans","singing cisticola","cisticola cantans","673"
"136","202","winding cisticola","cisticola galactotes","black-backed cisticola","cisticola galactotes","675"
"136","204","chirping cisticola","cisticola pipiens","chirping cisticola","cisticola pipiens","676"
"136","205","levaillant's cisticola","cisticola tinniens","levaillant's cisticola","cisticola tinniens","677"
"136","206","tawny-flanked prinia","prinia subflava","tawny-flanked prinia","prinia subflava","683"
"136","207","black-chested prinia","prinia flavicans","black-chested prinia","prinia flavicans","685"
"136","208","karoo prinia","prinia maculosa (maculosa)","spotted prinia","prinia maculosa","686"
"136","208","karoo prinia","prinia maculosa (hypoxantha)","drakensberg prinia","prinia hypoxantha","949"
"136","212","roberts' prinia","prinia robertsi","roberts' prinia","prinia robertsi","684"
"136","213","white-breasted prinia","prinia substriata","namaqua prinia","phragmacia substriata","687"
"136","216","rufous-eared prinia","prinia pectoralis","rufous-eared warbler","malcorus pectoralis","688"
"136","231","yellow-chested apalis","apalis flavida","yellow-breasted apalis","apalis flavida","648"
"136","233","rudd's apalis","apalis ruddi","rudd's apalis","apalis ruddi","649"
"136","237","bar-throated apalis","apalis thoracica","bar-throated apalis","apalis thoracica","645"
"136","245","black-headed apalis","apalis melanocephala","black-headed apalis","apalis melanocephala","647"
"136","246","chiranda apalis","apalis chirindensis","chiranda apalis","apalis chirindensis","646"
"136","252","moustached grass warbler","sphenoeacus mentalis","moustached warbler","melocichla mentalis","663"
"136","253","cape grassbird","sphenoeacus afer","grassbird","sphenoeacus afer","661"
"136","254","damaraland rock jumper","sphenoeacus pycnopygius","rockrunner","aechaetops pycnopygius","662"
"136","261","red-winged warbler","heliolais erythoptera","red-winged warbler","heliolais erythoptera","682"
"136","281","green-backed camaroptera","camaroptera brachyura","green-backed bleating warbler","camaroptera brachyura","657"
"136","282","grey-backed cameroptera","camaroptera brevicaudata","grey-backed bleating bushwarbler","camaroptera brevicaudata","948"
"136","283","barred camaroptera","camaroptera fasciolata","barred warbler","camaroptera fasciolata","658"
"136","284","stierling's wren warbler","camaroptera stierlingi","stierling's barred warbler","camaroptera stierlingi","659"
"136","288","kopje warbler","euryptila subcinnamomea","cinnamon-breasted warbler","euryptila subcinnamomea","660"
"136","291","yellow-bellied eremomela","eremomela icteropygialis","yellow-bellied eremomela","eremomela icteropygialis","653"
"136","294","green-capped eremomela","eremomela scotops","green-capped eremomela","eremomela scotops","655"
"136","297","yellow-rumped eremomela","eremomela gregalis","karoo eremomela","eremomela gregalis","654"
"136","301","burnt-neck eremomela","eremomela usticollis","burnt-necked eremomela","eremomela usticollis","656"
"136","302","red-capped crombec","sylvietta ruficapilla","red-capped crombec","sylvietta ruficapilla","652"
"136","306","red-faced crombec","sylvietta whytii","red-faced crombec","sylvietta whytii","650"
"136","309","long-billed crombec","sylvietta rufescens","long-billed crombec","sylvietta rufescens","651"
"136","313","southern tit warbler","parisoma subcaeruleum","titbabbler","parisoma subcaeruleum","621"
"136","314","layard's tit warbler","parisoma layardi","layard's titbabbler","parisoma layardi","622"
"136","326","broad-tailed warbler","schoenicola platyura (brevirostris)","broad-tailed warbler","schoenicola brevirostris","642"
"136","345","fairy flycatcher","stenostira scita","fairy flycatcher","stenostira scita","706"
"136","346","yellow-bellied flycatcher","hyliota flavigaster","yellow-breasted hyliota","hyliota flavigaster","623"
"136","347","southern yellow-bellied flycatcher","hyliota australis","mashona hyliota","hyliota australis","624"
"138","2","mariqua flycatcher","bradornis mariquensis","marico flycatcher","melaenornis mariquensis","695"
"138","3","pale flycatcher","bradornis pallidus","pallid flycatcher","melaenornis pallidus","696"
"138","4","african brown flycatcher","bradornis infuscatus","chat flycatcher","melaenornis infuscatus","697"
"138","10","south african black flycatcher","melaenornis pammelaina","black flycatcher","melaenornis pammelaina","694"
"138","11","fiscal flycatcher","melaenornis silens","fiscal flycatcher","sigelus silens","698"
"138","25","collared flycatcher","ficedula albicollis","collared flycatcher","ficedula albicollis","692"
"138","75","spotted flycatcher","muscicapa striata","spotted flycatcher","muscicapa striata","689"
"138","83","dusky flycatcher","muscicapa adusta","dusky flycatcher","muscicapa adusta","690"
"138","90","ashy flycatcher","muscicapa coerulescens","blue-grey flycatcher","muscicapa caerulescens","691"
"138","101","grey tit flycatcher","myioparus plumbeus","fan-tailed flycatcher","myioparus plumbeus","693"
"139","2","black and white flycatcher","bias musicus","vanga flycatcher","bias musicus","699"
"139","4","cape puff-back flycatcher","batis capensis","cape batis","batis capensis","700"
"139","8","zululand puff-back flycatcher","batis fratrum","woodward's batis","batis fratrum","704"
"139","9","chin-spot puff-back flycatcher","batis molitor","chinspot batis","batis molitor","701"
"139","10","paler chin-spot puff-back flycatcher","batis soror","mozambique batis","batis soror","702"
"139","11","pririt puff-back flycatcher","batis pririt","pririt batis","batis pririt","703"
"139","21","black-throated wattle-eye","platysteira peltata","wattle-eyed flycatcher","platysteira peltata","705"
"140","3","livingstone's flycatcher","phylloscopus trochilus","livingstone's flycatcher","erythrocercus livingstonei","707"
"140","6","white-tailed crested flycatcher","trochocercus albonotatus","white-tailed flycatcher","trochocercus albonotatus","709"
"140","9","cape crested flycatcher","terpsiphone cyanomelas","blue-mantled flycatcher","trochocercus cyanomelas","708"
"140","11","african paradise flycatcher","terpsiphone viridis","paradise flycatcher","terpsiphone viridis","710"
"144","6","african penduline tit","anthoscopus caroli","grey penduline tit","anthoscopus caroli","558"
"144","8","southern kapok tit","anthoscopus minutus","cape penduline tit","anthoscopus minutus","557"
"145","24","acacia grey tit","parus afer (afer)","southern grey tit","parus afer","551"
"145","24","acacia grey tit","parus afer (cinerascens)","ashy tit","parus cinerascens","552"
"145","25","miombo grey tit","parus griseiventris","northern grey tit","parus griseiventris","553"
"145","26","southern black tit","parus niger","southern black tit","parus niger","554"
"145","27","white-winged black tit","parus leucomelas (carpi)","carp's tit","parus carpi","555"
"145","33","rufous-bellied tit","parus rufiventris","rufous-bellied tit","parus rufiventris","556"
"147","6","spotted grey creeper","salpornis spilonotus","spotted creeper","salpornis spilonotus","559"
"151","3","plain-backed sunbird","anthreptes reichenowi","blue-throated sunbird","anthreptes reichenowi","794"
"151","9","violet-backed sunbird","anthreptes longuemarei","violet-backed sunbird","anthreptes longuemarei","795"
"151","16","collared sunbird","anthreptes collaris","collared sunbird","anthreptes collaris","793"
"151","21","olive sunbird","nectarinia olivacea","olive sunbird","nectarinia olivacea","790"
"151","21","olive sunbird","nectarinia olivacea (obscura)","western olive sunbird","nectaninia obscura","953"
"151","23","mouse-coloured sunbird","nectarinia veroxii","grey sunbird","nectarinia veroxii","789"
"151","36","amethyst sunbird","nectarinia amethystina","black sunbird","nectarinia amethystina","792"
"151","37","scarlet-chested sunbird","nectarinia senegalensis","scarlet-chested sunbird","nectarinia senegalensis","791"
"151","55","variable sunbird","nectarinia venusta","yellow-bellied sunbird","nectarinia venusta","786"
"151","56","southern white-bellied sunbird","nectarinia talatala","white-bellied sunbird","nectarinia talatala","787"
"151","58","dusky sunbird","nectarinia fusca","dusky sunbird","nectarinia fusca","788"
"151","59","lesser double-collared sunbird","nectarinia chalybea (manoensis)","miombo double-collared sunbird","nectarinia manoensis","784"
"151","59","lesser double-collared sunbird","nectarinia chalybea","lesser double-collared sunbird","nectarinia chalybea","783"
"151","60","greater double-collared sunbird","nectarinia afra","greater double-collared sunbird","nectarinia afra","785"
"151","63","neergaard's sunbird","nectarinia neergaardi","neergaard's sunbird","nectarinia neergaardi","782"
"151","70","orange-breasted sunbird","nectarinia violacea","orange-breasted sunbird","nectarinia violacea","777"
"151","74","coppery sunbird","nectarinia cuprea","coppery sunbird","nectarinia cuprea","778"
"151","78","shelley's sunbird","nectarinia shelleyi","shelley's sunbird","nectarinia shelleyi","781"
"151","79","mariqua sunbird","nectarinia mariquensis","marico sunbird","nectarinia mariquensis","779"
"151","81","purple-banded sunbird","nectarinia bifasciata","purple-banded sunbird","nectarinia bifasciata","780"
"151","87","yellow-tufted malachite sunbird","nectarinia famosa","malachite sunbird","nectarinia famosa","775"
"151","92","bronze sunbird","nectarinia kilimensis","bronze sunbird","nectarinia kilimensis","776"
"152","50","pale white-eye","zosterops pallida","cape white-eye","zosterops pallidus","796"
"152","51","african yellow white-eye","zosterops senegalensis","yellow white-eye","zosterops senegalensis","797"
"153","170","cape sugarbird","promerops cafer","cape sugarbird","promerops cafer","773"
"153","171","gurney's sugarbird","promerops gurneyi","gurney's sugarbird","promerops gurneyi","774"
"154","16","lark-like bunting","emberiza impetuani","lark-like bunting","emberiza impetuani","887"
"154","17","cinnamon-breasted rock bunting","emberiza tahapisi","rock bunting","emberiza tahapisi","886"
"154","19","cape bunting","emberiza capensis","cape bunting","emberiza capensis","885"
"154","29","golden-breasted bunting","emberiza flaviventris","golden-breasted bunting","emberiza flaviventris","884"
"154","31","cabanis' yellow bunting","emberiza cabanisi","cabanis's bunting","emberiza cabanisi","883"
"163","1","chaffinch","fringilla coelebs","chaffinch","fringilla coelebs","868"
"163","10","yellow-crowned canary","serinus canicollis","cape canary","serinus canicollis","872"
"163","15","forest canary","serinus scotops","forest canary","serinus scotops","873"
"163","17","yellow-rumped seedeater","serinus atrogularis","black-throated canary","serinus atrogularis","870"
"163","18","lemon-breasted seedeater","serinus citrinipectus","lemon-breasted canary","serinus citrinipectus","871"
"163","19","yellow-fronted canary","serinus mozambicus","yellow-eyed canary","serinus mozambicus","869"
"163","21","yellow canary","serinus flaviventris","yellow canary","serinus flaviventris","878"
"163","22","brimstone canary","serinus sulphuratus","bully canary","serinus sulphuratus","877"
"163","23","white-throated seedeater","serinus albogularis","white-throated canary","serinus albogularis","879"
"163","24","streaky-headed seedeater","serinus gularis","streaky-headed canary","serinus gularis","881"
"163","25","black-eared seedeater","serinus mennelli","black-eared canary","serinus mennelli","882"
"163","32","white-winged seedeater","serinus leucopterus","protea canary","serinus leucopterus","880"
"163","33","cape siskin","serinus totta (symonsi)","drakensberg siskin","serinus symonsi","875"
"163","33","cape siskin","serinus totta","cape siskin","serinus totta","874"
"163","34","black-headed canary","serinus alario","black-headed canary","serinus alario","876"
"164","12","orange-winged pytilla","pytilia afra","golden-backed pytilla","pytilia afra","833"
"164","13","green-winged pytilla","pytilia melba","melba finch","pytilia melba","834"
"164","14","green-backed twin-spot","mandingoa nitidula","green twinspot","mandingoa nitidula","835"
"164","15","red-faced crimson-wing","cryptospiza reichenovii","red-faced crimsonwing","cryptospiza reichenovii","836"
"164","21","lesser seedcracker","pyrenestes minor","nyasa seedcracker","pyrenestes minor","837"
"164","26","rosy twin-spot","hypargos margaritatus","pink-throated twinspot","hypargos margaritatus","838"
"164","27","peter's twinspot","hypargos niveoguttatus","red-throated twinspot","hypargos niveoguttatus","839"
"164","32","brown fire finch","lagonosticta nitidula","brown firefinch","lagonosticta nitidula","843"
"164","33","red-billed fire finch","lagonosticta senegala","red-billed firefinch","lagonosticta senegala","842"
"164","35","african fire finch","lagonosticta rubricata","blue-billed firefinch","lagonosticta rubricata","840"
"164","37","jameson's fire finch","lagonosticta rhodopareia","jameson's firefinch","lagonosticta rhodopareia","841"
"164","38","cordon bleu","uraeginthus angolensis","blue waxbill","uraeginthus angolensis","844"
"164","41","common grenadier","uraeginthus granitina","violet-eared waxbill","uraeginthus granatinus","845"
"164","44","black-tailed waxbill","estrilda perreini","grey waxbill","estrilda perreini","848"
"164","45","cinderella waxbill","estrilda thomensis","cinderella waxbill","estrilda thomensis","849"
"164","46","yellow-bellied waxbill","estrilda melanotis","swee waxbill","estrilda melanotis","850"
"164","46","yellow-bellied waxbill","estrilda melanotis (quartinia)","east african swee","estrilda quartinia","851"
"164","53","common waxbill","estrilda astrild","common waxbill","estrilda astrild","846"
"164","57","black-cheeked waxbill","estrilda erythronotos","black-cheeked waxbill","estrilda erythronotos","847"
"164","61","zebra waxbill","amandava subflava","orange-breasted waxbill","sporaeginthus subflavus","854"
"164","62","african quail finch","ortygospiza atricollis","quail finch","ortygospiza atricollis","852"
"164","64","locust finch","ortygospiza locustella","locust finch","ortygospiza locustella","853"
"164","94","bronze mannikin","lonchura cucullata","bronze mannikin","spermestes cucullatus","857"
"164","95","black and white mannikin","lonchura bicolor","red-backed mannikin","spermestes bicolor","858"
"164","96","magpie mannikin","lonchura fringilloides","pied mannikin","spermestes fringilloides","859"
"164","127","paradise sparrow","amadina erythocephala","red-headed finch","amadina erythocephala","856"
"164","128","cut-throat weaver","amadina fasciata","cutthroat finch","amadina fasciata","855"
"165","1","village indigobird","vidua chalybeata","steel-blue widowfinch","vidua chalybeata","867"
"165","2","dusky indigobird","vidua purpurascens","purple widowfinch","vidua purpurascens","865"
"165","3","variable indigobird","vidua funerea (codringtoni)","green indigobird","vidua codringtoni","954"
"165","3","variable indigobird","vidua funerea","black widowfinch","vidua funerea","864"
"165","4","not recorded","not recorded","violet widowfinch","vidua incognita","866"
"165","7","shaft-tailed whydah","vidua regia","shaft-tailed whydah","vidua regia","861"
"165","8","pin-tailed whydah","vidua macroura","pin-tailed whydah","vidua macroura","860"
"165","9","paradise whydah","vidua paradisaea","paradise whydah","vidua paradisaea","862"
"165","10","broad-tailed paradise whydah","vidua orientalis (obtusa)","broad-tailed paradise whydah","vidua obtusa","863"
"165","11","white-billed buffalo weaver","bubalornis albirostris (niger)","red-billed buffalo weaver","bubalornis niger","798"
"165","13","white-browed sparrow-weaver","plocepasser mahali","white-browed sparrow-weaver","plocepasser mahali","799"
"165","20","sociable weaver","philetairus socius","sociable weaver","philetairus socius","800"
"165","22","house sparrow","passer domesticus","house sparrow","passer domesticus","801"
"165","29","great sparrow","passer motitensis","great sparrow","passer motitensis","802"
"165","30","cape sparrow","passer melanurus","cape sparrow","passer melanurus","803"
"165","33","grey-headed sparrow","passer griseus","grey-headed sparrow","passer griseus","804"
"165","45","south african rock sparrow","petronia supercillaris","yellow-throated sparrow","petronia supercillaris","805"
"165","54","scaly weaver","sporopipes squamifrons","scaly-feathered finch","sporopipes squamifrons","806"
"165","56","grosbeak weaver","amblyospiza albifrons","thick-billed weaver","amblyospiza albifrons","807"
"165","65","spectacled weaver","ploceus ocularis","spectacled weaver","ploceus ocularis","810"
"165","69","cape weaver","ploceus capensis","cape weaver","ploceus capensis","813"
"165","71","golden weaver","ploceus subaureus","yellow weaver","ploceus subaureus","817"
"165","72","holub's golden weaver","ploceus xanthops","golden weaver","ploceus xanthops","816"
"165","78","brown-throated golden weaver","ploceus xanthopterus","brown-throated weaver","ploceus xanthopterus","818"
"165","82","lesser masked weaver","ploceus intermedius","lesser masked weaver","ploceus intermedius","815"
"165","83","african masked weaver","ploceus velatus","masked weaver","ploceus velatus","814"
"165","88","village weaver","ploceus cucullatus","spotted-backed weaver","ploceus cucullatus","811"
"165","98","chestnut weaver","ploceus rubiginosus","chestnut weaver","ploceus rubiginosus","812"
"165","109","forest weaver","ploceus bicolor","forest weaver","ploceus bicolor","808"
"165","112","olive-headed golden weaver","ploceus olivaceiceps","olive-headed weaver","ploceus olivaceiceps","809"
"165","128","red-headed weaver","anaplectes melanotis (rubriceps)","red-headed weaver","anaplectes rubriceps","819"
"165","129","cardinal quelea","quelea cardinalis","cardinal quelea","quelea cardinalis","823"
"165","130","red-headed quelea","quelea erythrops","red-headed quelea","quelea erythrops","822"
"165","131","red-billed quelea","quelea quelea","red-billed quelea","quelea quelea","821"
"165","140","golden bishop","euplectes afer","golden bishop","euplectes afer","826"
"165","144","red-crowned bishop","euplectes hordacea","fire-crowned bishop","euplectes hordaceus","825"
"165","145","red bishop","euplectes orix","red bishop","euplectes orix","824"
"165","147","yellow-rumped bishop","euplectes capensis","yellow-rumped widow","euplectes capensis","827"
"165","148","fan-tailed whydah","euplectes axillaris","red-shouldered widow","euplectes axillaris","828"
"165","149","yellow-mantled whydah","euplectes macrourus","yellow-backed widow","euplectes macrourus","830"
"165","151","white-winged whydah","euplectes albonotatus","white-winged widow","euplectes albonotatus","829"
"165","152","red-collared whydah","euplectes ardens","red-collared widow","euplectes ardens","831"
"165","153","long-tailed whydah","euplectes progne","long-tailed widow","euplectes progne","832"
"165","155","parasitic weaver","anomalospiza imberbis","cuckoo weaver","anomalospiza imberbis","820"
"166","28","pale-winged starling","onychognathus nabouroup","pale-winged starling","onychognathus nabouroup","770"
"166","29","african red-winged starling","onychognathus morio","red-winged starling","onychognathus morio","769"
"166","41","black-bellied glossy starling","lamprotornis corruscus","black-bellied starling","lamprotornis corruscus","768"
"166","42","red-shouldered glossy starling","lamprotornis nitens","glossy starling","lamprotornis nitens","764"
"166","44","greater blue-eared glossy starling","lamprotornis chalybaeus","greater blue-eared starling","lamprotornis chalybaeus","765"
"166","45","lesser blue-eared glossy starling","lamprotornis chloropterus","lesser blue-eared starling","lamprotornis chloropterus","766"
"166","46","sharp-tailed glossy starling","lamprotornis acuticaudus","sharp-tailed starling","lamprotornis acuticaudus","767"
"166","49","burchell's starling","lamprotornis australis","burchell's starling","lamprotornis australis","762"
"166","50","longtailed purple starling","lamprotornis mevesii","long-tailed starling","lamprotornis mevesii","763"
"166","55","violet starling","cinnyricinclus leucogastor","plum-coloured starling","cinnyricinclus leucogastor","761"
"166","59","pied starling","spreo bicolor","pied starling","spreo bicolor","759"
"166","69","wattled starling","creatophora cinerea","wattled starling","creatophora cinerea","760"
"166","78","common starling","sturnus vulgaris","european starling","sturnus vulgaris","757"
"166","87","common mynah","acridotheres tristis","indian mynah","acridotheres tristis","758"
"166","107","yellow-billed oxpecker","buphagus africanus","yellow-billed oxpecker","buphagus africanus","771"
"166","108","red-billed oxpecker","buphagus erythrorhynchus","red-billed oxpecker","buphagus erythrorhynchus","772"
"167","11","golden oriole","oriolus oriolus","european golden oriole","oriolus oriolus","543"
"167","12","african golden oriole","oriolus auratus","african golden oriole","oriolus auratus","544"
"167","14","green-headed oriole","oriolus chlorocephalus","green-headed oriole","oriolus chlorocephalus","546"
"167","18","african black-headed oriole","oriolus larvatus","black-headed oriole","oriolus larvatus","545"
"168","2","square-tailed drongo","dicrurus ludwigii","square-tailed drongo","dicrurus ludwigii","542"
"168","4","fork-tailed drongo","dicrurus adsimilis","fork-tailed drongo","dicrurus adsimilis","541"
"175","76","house crow","corvus splendens","house crow","corvus splendens","549"
"175","86","black crow","corvus capensis","black crow","corvus capensis","547"
"175","105","pied crow","corvus albus","pied crow","corvus albus","548"
"175","111","african white-necked raven","corvus albicollis","white-necked raven","corvus albicollis","550"
"200","0","*","NULL","diamond bird","NULL","1001"
